date,count,total_count,ratio
2014-05-13,0,125508,0
2014-05-14,2,121703,1.6433448641364632e-05
2014-05-15,5,122398,4.085034069184137e-05
2014-05-16,2,113820,1.7571604287471446e-05
2014-05-17,2,67146,2.9785839811753492e-05
2014-05-18,0,65078,0
2014-05-19,1,115532,8.65561056676938e-06
2014-05-20,2,113429,1.763217519329272e-05
2014-05-21,1,115224,8.67874748316323e-06
2014-05-22,10,121833,8.20795679331544e-05
2014-05-23,3,113552,2.641961392137523e-05
2014-05-24,3,68911,4.353441395423082e-05
2014-05-25,1,74132,1.3489451249123186e-05
2014-05-26,1,104974,9.526168384552365e-06
2014-05-27,0,112425,0
2014-05-28,2,97842,2.044111935569592e-05
2014-05-29,2,106248,1.8823883743693997e-05
2014-05-30,1,108363,9.228242112160055e-06
2014-05-31,0,65137,0
2014-06-01,3,69900,4.291845493562232e-05
2014-06-02,1,108441,9.221604374729115e-06
2014-06-03,0,73467,0
2014-06-04,1,95830,1.0435145570280706e-05
2014-06-05,1,102535,9.75276734773492e-06
2014-06-06,1,116644,8.573094201159083e-06
2014-06-07,2,66904,2.989357885926103e-05
2014-06-08,1,66234,1.5097985928677114e-05
2014-06-09,2,101524,1.9699775422560183e-05
2014-06-10,0,123620,0
2014-06-11,4,116794,3.4248334674726444e-05
2014-06-12,2,114656,1.7443483114708346e-05
2014-06-13,2,109237,1.830881477887529e-05
2014-06-14,0,67796,0
2014-06-15,2,66335,3.014999623125047e-05
2014-06-16,6,117419,5.1099055519123824e-05
2014-06-17,3,118932,2.5224498032489155e-05
2014-06-18,3,119477,2.5109435288800355e-05
2014-06-19,1,115645,8.647152924899476e-06
2014-06-20,0,109546,0
2014-06-21,1,66384,1.5063870812243914e-05
2014-06-22,1,64601,1.5479636538134084e-05
2014-06-23,2,118686,1.6851187166135853e-05
2014-06-24,4,118770,3.3678538351435545e-05
2014-06-25,2,121392,1.6475550283379465e-05
2014-06-26,2,116423,1.717873616038068e-05
2014-06-27,1,112622,8.879259824900996e-06
2014-06-28,1,65609,1.5241811336859273e-05
2014-06-29,2,64884,3.0824240182479504e-05
2014-06-30,1,111354,8.980368913554968e-06
2014-07-01,7,111931,6.253852820040918e-05
2014-07-02,1,120727,8.283151242058528e-06
2014-07-03,2,117217,1.7062371499014646e-05
2014-07-04,6,102446,5.856744040762939e-05
2014-07-05,5,71826,6.961267507587782e-05
2014-07-06,1,64925,1.5402387370042357e-05
2014-07-07,4,109000,3.6697247706422016e-05
2014-07-08,1,116464,8.586344278060173e-06
2014-07-09,3,116098,2.5840238419266483e-05
2014-07-10,2,115545,1.730927344324722e-05
2014-07-11,3,109618,2.7367768067288218e-05
2014-07-12,5,65975,7.578628268283441e-05
2014-07-13,2,66908,2.9891791713995336e-05
2014-07-14,3,109286,2.745090862507549e-05
2014-07-15,3,115421,2.5991803917831243e-05
2014-07-16,2,118974,1.681039554860726e-05
2014-07-17,2,116829,1.7119037225346446e-05
2014-07-18,1,119338,8.379560575843403e-06
2014-07-19,1,62904,1.5897240239094494e-05
2014-07-20,2,60007,3.3329444898095224e-05
2014-07-21,3,111172,2.6985212103767137e-05
2014-07-22,5,115197,4.340390808788423e-05
2014-07-23,4,117897,3.392792013367601e-05
2014-07-24,1,116722,8.567365192508696e-06
2014-07-25,3,107755,2.78409354554313e-05
2014-07-26,1,63504,1.5747039556563368e-05
2014-07-27,3,62781,4.7785157929946956e-05
2014-07-28,5,102987,4.854981696719004e-05
2014-07-29,6,103489,5.797717631825605e-05
2014-07-30,3,92654,3.237852656118462e-05
2014-07-31,13,113409,0.00011462935040428891
2014-08-01,1,107790,9.277298450691159e-06
