publish_date,title,url,media_name
2019-05-01,"General election 2019: Congress dreams of killing me, says Narendra Modi",https://www.thehindu.com/elections/lok-sabha-2019/general-elections-live-updates-may-1-2019/article62126067.ece,thehindu.com
2019-05-24,As it happened: Election results 2019,https://www.thehindu.com/elections/lok-sabha-2019/election-results-2019-live-update/article62125992.ece,thehindu.com
2019-05-02,"Supreme Court asks ECI to decide by May 6 Congress's complaints against Modi, Amit Shah 'hate' speeches",https://www.thehindu.com/elections/lok-sabha-2019/supreme-court-asks-election-commission-to-decide-by-may-6-congress-complaints-against-narendra-modi-amit-shah/article62010988.ece,thehindu.com
2019-04-02,"Congress promises to create wealth, ensure welfare for all",https://www.thehindu.com/elections/lok-sabha-2019/congress-promises-to-create-wealth-ensure-welfare-for-all/article61566048.ece,thehindu.com
2019-03-10,2019 Lok Sabha polls: EC to announce schedule at 5 p.m. today,https://www.thehindu.com/elections/lok-sabha-2019/ec-to-announce-lok-sabha-poll-schedule-at-5-pm-on-march-10/article61574606.ece,thehindu.com
2019-04-09,Locking horns with the wrong party in Wayanad,https://www.thehindu.com/opinion/op-ed/locking-horns-with-the-wrong-party-in-wayanad/article62109975.ece,thehindu.com
2019-05-21,"Analysis: The pros and cons of the Trinamool and the BJP, as West Bengal waits",https://www.thehindu.com/elections/lok-sabha-2019/analysis-the-advantages-and-disadvantages-of-tmc-and-bjp-as-west-bengal-waits/article62004372.ece,thehindu.com
2019-04-23,General election 2019: Nearly 66% voter turnout in Phase 3,https://www.thehindu.com/elections/lok-sabha-2019/general-elections-2019-phase-3-live-updates/article62126093.ece,thehindu.com
2019-05-07,Modi’s comment on Rajiv Gandhi is ‘obscene’: Congress affidavit in Supreme Court,https://www.thehindu.com/elections/lok-sabha-2019/pm-modis-comment-on-rajiv-gandhi-is-obscene-congress-affidavit-in-supreme-court/article62009365.ece,thehindu.com
2019-05-18,Election Commissioner Ashok Lavasa recuses himself from meetings on model code matters,https://www.thehindu.com/elections/lok-sabha-2019/election-commissioner-ashok-lavasa-recuses-himself-from-meetings-on-model-code-matters/article62005611.ece,thehindu.com
2019-04-20,General election 2019 live updates,https://www.thehindu.com/news/national/general-elections-live-april-20-2019/article62126103.ece,thehindu.com
2019-04-23,Lok Sabha election in Karnataka,https://www.thehindu.com/elections/lok-sabha-2019/karnataka-parliamentary-election-live-updates/article62126094.ece,thehindu.com
2019-04-04,L.K. Advani blog: BJP has never regarded political opponents as anti-nationals,https://www.thehindu.com/news/national/lk-advani-blogs-bjp-has-never-regarded-political-opponents-as-anti-nationals/article61672163.ece,thehindu.com
2019-05-18,The foot soldiers of Hindutva in West Bengal,https://www.thehindu.com/opinion/op-ed/the-foot-soldiers-of-hindutva-in-west-bengal/article62005715.ece,thehindu.com
2019-04-29,General election 2019,https://www.thehindu.com/elections/lok-sabha-2019/general-election-phase-4-live-updates-72-lok-sabha-seats-in-9-states-go-to-polls/article62126071.ece,thehindu.com
2019-05-18,A referendum on the Prime Minister?,https://www.thehindu.com/opinion/lead/a-referendum-on-the-prime-minister/article62109777.ece,thehindu.com
2019-02-13,Asia | United News Bangladesh | Latest online Bangladesh news,https://unb.com.bd/subcategory/23/Asia?page=115,unb.com.bd
2019-02-13,World-Business | United News Bangladesh | Latest online Bangladesh news,https://unb.com.bd/subcategory/19/World-Business?page=41,unb.com.bd
2019-02-26,Ranjona Banerji: Balakot and after... what happens next?,https://www.mxmindia.com/mjr/ranjona-banerji-balakot-and-after-what-happens-next/#comment-5428,mxmindia.com
2019-04-22,The wounded fight on in India's political 'killing fields',https://tribune.com.pk/story/1956273/wounded-fight-indias-political-killing-fields,tribune.com.pk
2019-05-19,Poor boy Modi becomes India's nationalist powerhouse,https://tribune.com.pk/story/1976129/poor-boy-modi-becomes-indias-nationalist-powerhouse,tribune.com.pk
2019-01-30,India reserve grab heightens investor reservations,https://menafn.com/1097777308/India-reserve-grab-heightens-investor-reservations?src=Rss,menafn.com
2019-03-11,"India Has Only 1 Govt Doctor Per 11,000 People. Will Today's Launch of Ayushman Bharat be the Answer?",https://www.news18.com/news/india/ayushman-bharat-with-states-on-board-will-pm-modis-grand-concept-be-a-shot-in-the-arm-for-healthcare-1858705.html,news18.com
2019-01-22,"Final picture: Congress wins Hindi heartland, TRS sweeps Telangana",https://economictimes.indiatimes.com/news/politics-and-nation/final-picture-congress-returns-to-hindi-heartland-trs-sweeps-telangana/articleshow/67044731.cms,indiatimes.com
2019-01-29,India's Assembly results energize opposition unity efforts,https://menafn.com/1097816151/Indias-Assembly-results-energize-opposition-unity-efforts?src=Rss,menafn.com
2019-01-25,BJP is like drowning ship which people are finally leaving: Sharad Yadav,http://timesofindia.indiatimes.com/videos/news/bjp-is-like-drowning-ship-which-people-are-finally-leaving-sharad-yadav/videoshow/67049833.cms,indiatimes.com
2019-01-26,What's next for RBI after Urjit Patel era ends,https://economictimes.indiatimes.com/news/economy/policy/whats-next-for-rbi-after-patel-era-ends/articleshow/67043931.cms,indiatimes.com
2019-01-21,"View: 2019 will be a one-man show, a presidential-style campaign",https://economictimes.indiatimes.com/news/politics-and-nation/view-2019-will-be-a-one-man-show-a-presidential-style-campaign/articleshow/67112872.cms,indiatimes.com
2019-01-20,Centre recommends President’s rule in Jammu & Kashmir,https://economictimes.indiatimes.com/news/politics-and-nation/centre-recommends-presidents-rule-in-jammu-kashmir/articleshow/67155986.cms,indiatimes.com
2019-01-20,Ex bureaucrats demand Yogi Adityanath's resignation over Bulandshahr violence,https://economictimes.indiatimes.com/news/politics-and-nation/ex-bureaucrats-demand-yogi-adityanaths-resignation-over-bulandshahr-violence/articleshow/67167202.cms,indiatimes.com
2019-01-07,"Reserving jobs for locals: Why Kamal Nath, Vijay Rupani couldn't have been more wrong",https://economictimes.indiatimes.com/news/politics-and-nation/reserving-jobs-for-locals-why-kamal-nath-vijay-rupani-couldnt-have-been-more-wrong/articleshow/67172484.cms,indiatimes.com
2019-01-14,An online battle for 900 million hearts and minds: India braces for election,https://economictimes.indiatimes.com/news/politics-and-nation/an-online-battle-for-900-million-hearts-and-minds-india-braces-for-election/articleshow/67172909.cms,indiatimes.com
2019-01-07,Indian farmers get $9 billion loan relief ahead of elections,https://economictimes.indiatimes.com/news/politics-and-nation/indian-farmers-get-9-billion-loan-relief-ahead-of-elections/articleshow/67178392.cms,indiatimes.com
2019-01-06,An online battle for 900 million hearts and minds: India braces for election,https://economictimes.indiatimes.com/news/politics-and-nation/an-online-battle-for-900-million-hearts-and-minds-india-braces-for-election/articleshow/67182264.cms,indiatimes.com
2019-01-14,Modi's BJP bets on new conquests in 2019 poll after losses in state elections,https://economictimes.indiatimes.com/news/politics-and-nation/modis-bjp-bets-on-new-conquests-in-2019-poll-after-losses-in-state-elections/articleshow/67173103.cms,indiatimes.com
2019-01-07,Modi government to pump $330 million into Air India after failed sale bid,https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/modi-government-to-pump-330-million-into-air-india-after-failed-sale-bid/articleshow/67176993.cms,indiatimes.com
2019-01-14,"If Modi wins again, this could be his plan for India@75",https://economictimes.indiatimes.com/news/economy/policy/if-modi-wins-again-this-could-be-his-plan-for-india75/articleshow/67178619.cms,indiatimes.com
