date,count,total_count,ratio
2012-01-01,4,3394,0.0011785503830288745
2012-01-02,9,4155,0.0021660649819494585
2012-01-03,7,5664,0.0012358757062146894
2012-01-04,14,5621,0.0024906600249066002
2012-01-05,11,6358,0.0017301038062283738
2012-01-06,13,5771,0.0022526425229596257
2012-01-07,9,3178,0.0028319697923222154
2012-01-08,15,3674,0.004082743603701687
2012-01-09,36,5516,0.006526468455402465
2012-01-10,13,6293,0.0020657873828062927
2012-01-11,17,6330,0.0026856240126382305
2012-01-12,10,6108,0.0016371971185330713
2012-01-13,17,5920,0.0028716216216216218
2012-01-14,6,3258,0.001841620626151013
2012-01-15,2,3447,0.0005802146794313896
2012-01-16,8,4480,0.0017857142857142857
2012-01-17,5,5916,0.0008451656524678837
2012-01-18,2,6172,0.0003240440699935191
2012-01-19,1,6603,0.00015144631228229593
2012-01-20,4,5250,0.0007619047619047619
2012-01-21,0,3098,0
2012-01-22,0,3123,0
2012-01-23,4,5080,0.0007874015748031496
2012-01-24,1,5637,0.00017739932588256165
2012-01-25,4,5332,0.0007501875468867217
2012-01-26,4,5707,0.0007008936393902226
2012-01-27,8,5433,0.0014724829744156083
2012-01-28,2,2768,0.000722543352601156
2012-01-29,3,3082,0.000973393900064893
2012-01-30,7,5127,0.001365320850399844
2012-01-31,6,5446,0.0011017260374586854
2012-02-01,2,5907,0.00033858134416793635
2012-02-02,9,6655,0.00135236664162284
2012-02-03,17,6008,0.002829560585885486
2012-02-04,0,3581,0
2012-02-05,0,3717,0
2012-02-06,8,5142,0.0015558148580318942
2012-02-07,12,5663,0.002119018188239449
2012-02-08,19,5909,0.003215434083601286
2012-02-09,6,5835,0.0010282776349614395
2012-02-10,3,5708,0.0005255781359495446
2012-02-11,2,3931,0.0005087763927753752
2012-02-12,8,3735,0.00214190093708166
2012-02-13,2,3699,0.0005406866720735334
2012-02-14,5,5060,0.0009881422924901185
2012-02-15,7,5938,0.0011788480970023577
2012-02-16,13,6133,0.0021196804174139897
2012-02-17,7,5589,0.0012524601896582574
2012-02-18,0,3052,0
2012-02-19,1,3220,0.00031055900621118014
2012-02-20,3,3828,0.0007836990595611285
2012-02-21,9,3921,0.0022953328232593728
2012-02-22,8,5253,0.0015229392727964973
2012-02-23,9,5601,0.0016068559185859668
2012-02-24,6,5117,0.001172562048075044
2012-02-25,4,2819,0.001418942887548776
2012-02-26,4,3089,0.0012949174490126255
2012-02-27,10,4970,0.002012072434607646
2012-02-28,11,5305,0.0020735155513666352
2012-02-29,2,5309,0.00037671877943115466
2012-03-01,3,6695,0.00044809559372666166
2012-03-02,2,5578,0.00035855145213338117
2012-03-03,4,3113,0.00128493414712496
2012-03-04,5,3724,0.0013426423200859291
2012-03-05,5,5982,0.0008358408559010365
2012-03-06,1,5945,0.0001682085786375105
2012-03-07,4,5934,0.0006740815638692282
2012-03-08,5,6223,0.0008034709946970914
2012-03-09,1,5524,0.00018102824040550325
2012-03-10,5,3634,0.001375894331315355
2012-03-11,1,3114,0.0003211303789338471
2012-03-12,2,5665,0.000353045013239188
2012-03-13,1,6048,0.00016534391534391533
2012-03-14,1,8888,0.0001125112511251125
2012-03-15,2,6491,0.0003081189339084887
2012-03-16,9,5688,0.0015822784810126582
2012-03-17,6,3040,0.001973684210526316
2012-03-18,0,3122,0
2012-03-19,6,5591,0.0010731532820604543
2012-03-20,3,5429,0.0005525879535826119
2012-03-21,0,5534,0
2012-03-22,1,5680,0.00017605633802816902
2012-03-23,0,5183,0
2012-03-24,5,2882,0.0017349063150589867
2012-03-25,4,2941,0.0013600816048962938
2012-03-26,10,4890,0.002044989775051125
2012-03-27,12,5165,0.002323330106485963
2012-03-28,5,5637,0.0008869966294128083
2012-03-29,6,5673,0.0010576414595452142
2012-03-30,3,5017,0.0005979669124975084
2012-03-31,4,2704,0.0014792899408284023
2012-04-01,1,3556,0.00028121484814398203
2012-04-02,2,5279,0.00037885963250615644
2012-04-03,4,5714,0.0007000350017500875
2012-04-04,3,6335,0.00047355958958168905
2012-04-05,9,6167,0.0014593805740230259
2012-04-06,3,5040,0.0005952380952380953
2012-04-07,4,2809,0.001423994304022784
2012-04-08,6,2889,0.0020768431983385254
2012-04-09,3,5346,0.0005611672278338945
2012-04-10,29,6085,0.004765817584223501
2012-04-11,13,8701,0.0014940811400988392
2012-04-12,15,6683,0.002244500972617088
2012-04-13,5,5926,0.0008437394532568343
2012-04-14,13,3238,0.004014823965410748
2012-04-15,4,3262,0.001226241569589209
2012-04-16,7,5826,0.001201510470305527
2012-04-17,3,6230,0.0004815409309791332
2012-04-18,2,6202,0.0003224766204450177
2012-04-19,6,6255,0.0009592326139088729
2012-04-20,2,5035,0.00039721946375372393
2012-04-21,3,2649,0.0011325028312570782
2012-04-22,3,2899,0.0010348395998620215
2012-04-23,10,5384,0.0018573551263001485
2012-04-24,4,5960,0.0006711409395973154
2012-04-25,7,5898,0.001186842997626314
2012-04-26,2,5579,0.000358487184083169
2012-04-27,4,5167,0.000774143603638475
2012-04-28,0,2872,0
2012-04-29,1,2891,0.0003459010722933241
2012-04-30,187,6364,0.029384035197988687
2012-05-01,10,5978,0.0016728002676480427
2012-05-02,4,5959,0.0006712535660345696
2012-05-03,2,6088,0.000328515111695138
2012-05-04,1,5731,0.00017448961786773688
2012-05-05,0,3109,0
2012-05-06,0,3268,0
2012-05-07,3,4963,0.0006044731009470078
2012-05-08,0,5474,0
2012-05-09,0,5949,0
2012-05-10,2,6237,0.000320666987333654
2012-05-11,3,5565,0.0005390835579514825
2012-05-12,9,3445,0.0026124818577648768
2012-05-13,0,3124,0
2012-05-14,1,5572,0.00017946877243359656
2012-05-15,6,5991,0.00100150225338007
2012-05-16,7,5961,0.0011742996141586982
2012-05-17,2,6055,0.00033030553261767135
2012-05-18,3,5617,0.0005340929321701976
2012-05-19,1,3082,0.0003244646333549643
2012-05-20,2,2848,0.0007022471910112359
2012-05-21,5,5051,0.0009899029895070284
2012-05-22,4,5480,0.00072992700729927
2012-05-23,0,5596,0
2012-05-24,4,5320,0.0007518796992481203
2012-05-25,1,4772,0.00020955574182732607
2012-05-26,0,2614,0
2012-05-27,1,2566,0.0003897116134060795
2012-05-28,0,2536,0
2012-05-29,4,5390,0.0007421150278293135
2012-05-30,4,7139,0.0005603025633842274
2012-05-31,2,7461,0.0002680605816914623
2012-06-01,6,8098,0.0007409236848604594
2012-06-02,8,4645,0.001722282023681378
2012-06-03,22,4898,0.00449162923642303
2012-06-04,4,6961,0.0005746300818847866
2012-06-05,2,6527,0.00030641948827945457
2012-06-06,1,7083,0.00014118311449950587
2012-06-07,0,6745,0
2012-06-08,3,6613,0.0004536518977771057
